Temperature (C)	Pressure (MPa)	Density (l, kg/m3)	Volume (l, m3/kg)	Internal Energy (l, kJ/kg)	Enthalpy (l, kJ/kg)	Entropy (l, J/g*K)	Cv (l, J/g*K)	Cp (l, J/g*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, Pa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, kg/m3)	Volume (v, m3/kg)	Internal Energy (v, kJ/kg)	Enthalpy (v, kJ/kg)	Entropy (v, J/g*K)	Cv (v, J/g*K)	Cp (v, J/g*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, Pa*s)	Therm. Cond. (v, W/m*K)
348.22530	16.172650	581.67663	0.0017191682	1628.7675	1656.5710	3.7563468	3.1240655	9.6622543	593.24389	0.88521641	6.6654325e-05	0.46438016	0.0040027367	109.39681	0.0091410343	2427.4682	2575.3030	5.2348928	3.7032269	15.656350	427.60379	7.0674599	2.3482343e-05	0.13541227
348.40910	16.209300	580.96879	0.0017212629	1630.1353	1658.0358	3.7586023	3.1255025	9.7061206	591.68670	0.89084885	6.6567299e-05	0.46397694	0.0039675657	109.82071	0.0091057503	2426.5278	2574.1256	5.2324603	3.7071363	15.757089	427.27856	7.0531136	2.3508152e-05	0.13599120
348.59256	16.245950	580.25914	0.0017233679	1631.5041	1659.5019	3.7608591	3.1269603	9.7505832	590.12698	0.89652528	6.6480171e-05	0.46357411	0.0039325134	110.24650	0.0090705825	2425.5833	2572.9435	5.2300230	3.7110560	15.859056	426.95231	7.0387760	2.3534089e-05	0.13657516
348.77567	16.282600	579.54766	0.0017254836	1632.8739	1660.9693	3.7631173	3.1284393	9.7956542	588.56469	0.90224627	6.6392939e-05	0.46317170	0.0038975796	110.67420	0.0090355297	2424.6348	2571.7567	5.2275808	3.7149860	15.962274	426.62504	7.0244469	2.3560156e-05	0.13716423
348.95844	16.319250	578.83433	0.0017276100	1634.2448	1662.4381	3.7653770	3.1299397	9.8413464	586.99979	0.90801238	6.6305599e-05	0.46276972	0.0038627642	111.10382	0.0090005909	2423.6822	2570.5650	5.2251336	3.7189267	16.066768	426.29672	7.0101260	2.3586352e-05	0.13775846
349.14088	16.355900	578.11911	0.0017297474	1635.6168	1663.9084	3.7676382	3.1314621	9.8876727	585.43222	0.91382419	6.6218148e-05	0.46236818	0.0038280670	111.53538	0.0089657648	2422.7254	2569.3685	5.2226815	3.7228780	16.172563	425.96735	6.9958127	2.3612682e-05	0.13835794
349.32297	16.392550	577.40198	0.0017318957	1636.9900	1665.3801	3.7699010	3.1330067	9.9346463	583.86195	0.91968230	6.6130583e-05	0.46196709	0.0037934880	111.96891	0.0089310505	2421.7645	2568.1672	5.2202242	3.7268404	16.279684	425.63691	6.9815067	2.3639145e-05	0.13896273
349.50473	16.429200	576.68290	0.0017340552	1638.3643	1666.8534	3.7721654	3.1345739	9.9822808	582.28892	0.92558729	6.6042900e-05	0.46156648	0.0037590269	112.40443	0.0088964467	2420.7993	2566.9608	5.2177618	3.7308139	16.388156	425.30540	6.9672077	2.3665743e-05	0.13957292
349.68614	16.465850	575.96186	0.0017362261	1639.7398	1668.3282	3.7744315	3.1361643	10.030590	580.71310	0.93153977	6.5955097e-05	0.46116635	0.0037246838	112.84195	0.0088619523	2419.8300	2565.7495	5.2152941	3.7347988	16.498008	424.97280	6.9529152	2.3692479e-05	0.14018857
349.86723	16.502500	575.23881	0.0017384084	1641.1165	1669.8046	3.7766994	3.1377781	10.079589	579.13444	0.93754035	6.5867168e-05	0.46076672	0.0036904584	113.28151	0.0088275663	2418.8563	2564.5332	5.2128211	3.7387952	16.609266	424.63911	6.9386289	2.3719353e-05	0.14080977
350.04798	16.539150	574.51372	0.0017406025	1642.4946	1671.2827	3.7789692	3.1394158	10.129291	577.55290	0.94358964	6.5779112e-05	0.46036761	0.0036563507	113.72311	0.0087932875	2417.8783	2563.3118	5.2103427	3.7428035	16.721959	424.30430	6.9243483	2.3746369e-05	0.14143659
350.22839	16.575800	573.78657	0.0017428083	1643.8739	1672.7624	3.7812408	3.1410778	10.179712	575.96843	0.94968829	6.5690924e-05	0.45996903	0.0036223605	114.16679	0.0087591149	2416.8959	2562.0853	5.2078589	3.7468238	16.836115	423.96837	6.9100730	2.3773527e-05	0.14206912
350.40848	16.612450	573.05733	0.0017450261	1645.2547	1674.2438	3.7835144	3.1427646	10.230867	574.38099	0.95583691	6.5602601e-05	0.45957101	0.0035884878	114.61256	0.0087250472	2415.9091	2560.8536	5.2053694	3.7508563	16.951765	423.63130	6.8958028	2.3800829e-05	0.14270743
350.58823	16.649100	572.32595	0.0017472561	1646.6368	1675.7270	3.7857901	3.1444766	10.282772	572.79053	0.96203615	6.5514139e-05	0.45917356	0.0035547324	115.06045	0.0086910834	2414.9179	2559.6166	5.2028743	3.7549013	17.068940	423.29308	6.8815370	2.3828277e-05	0.14335162
350.76765	16.685750	571.59241	0.0017494984	1648.0204	1677.2121	3.7880679	3.1462144	10.335444	571.19702	0.96828667	6.5425535e-05	0.45877670	0.0035210944	115.51049	0.0086572224	2413.9222	2558.3744	5.2003734	3.7589590	17.187671	422.95370	6.8672754	2.3855874e-05	0.14400176
350.94675	16.722400	570.85668	0.0017517532	1649.4054	1678.6989	3.7903478	3.1479783	10.388898	569.60040	0.97458911	6.5336785e-05	0.45838045	0.0034875734	115.96269	0.0086234632	2412.9219	2557.1269	5.1978667	3.7630297	17.307990	422.61314	6.8530175	2.3883620e-05	0.14465795
351.12552	16.759050	570.11872	0.0017540206	1650.7920	1680.1877	3.7926300	3.1497689	10.443152	568.00065	0.98094415	6.5247885e-05	0.45798483	0.0034541696	116.41708	0.0085898045	2411.9170	2555.8740	5.1953541	3.7671136	17.429930	422.27140	6.8387629	2.3911518e-05	0.14532027
351.30396	16.795700	569.37849	0.0017563010	1652.1801	1681.6784	3.7949146	3.1515866	10.498224	566.39770	0.98735245	6.5158832e-05	0.45758986	0.0034208828	116.87369	0.0085562453	2410.9076	2554.6157	5.1928355	3.7712109	17.553527	421.92845	6.8245112	2.3939569e-05	0.14598882
351.48207	16.832350	568.63597	0.0017585943	1653.5698	1683.1711	3.7972015	3.1534320	10.554130	564.79153	0.99381471	6.5069621e-05	0.45719557	0.0033877129	117.33254	0.0085227846	2409.8934	2553.3519	5.1903108	3.7753220	17.678815	421.58428	6.8102619	2.3967777e-05	0.14666370
351.65986	16.869000	567.89111	0.0017609010	1654.9612	1684.6659	3.7994909	3.1553057	10.610891	563.18210	1.0003316	6.4980249e-05	0.45680198	0.0033546599	117.79366	0.0084894211	2408.8745	2552.0825	5.1877799	3.7794470	17.805831	421.23887	6.7960146	2.3996142e-05	0.14734499
351.83733	16.905650	567.14388	0.0017632210	1656.3543	1686.1627	3.8017829	3.1572081	10.668524	561.56935	1.0069038	6.4890712e-05	0.45640911	0.0033217237	118.25707	0.0084561538	2407.8508	2550.8076	5.1852428	3.7835863	17.934613	420.89222	6.7817689	2.4024667e-05	0.14803279
352.01447	16.942300	566.39424	0.0017655547	1657.7491	1687.6617	3.8040775	3.1591398	10.727049	559.95326	1.0135321	6.4801006e-05	0.45601699	0.0032889042	118.72280	0.0084229817	2406.8223	2549.5270	5.1826992	3.7877401	18.065198	420.54431	6.7675243	2.4053354e-05	0.14872721
352.19130	16.978950	565.64216	0.0017679022	1659.1457	1689.1628	3.8063749	3.1611013	10.786486	558.33378	1.0202171	6.4711126e-05	0.45562564	0.0032562014	119.19088	0.0083899036	2405.7889	2548.2407	5.1801492	3.7919088	18.197626	420.19512	6.7532804	2.4082206e-05	0.14942834
352.36780	17.015600	564.88760	0.0017702637	1660.5441	1690.6662	3.8086750	3.1630934	10.846856	556.71087	1.0269596	6.4621070e-05	0.45523509	0.0032236152	119.66133	0.0083569184	2404.7506	2546.9486	5.1775926	3.7960925	18.331938	419.84463	6.7390368	2.4111224e-05	0.15013630
352.54399	17.052250	564.13051	0.0017726395	1661.9444	1692.1719	3.8109779	3.1651164	10.908178	555.08450	1.0337603	6.4530831e-05	0.45484537	0.0031911455	120.13419	0.0083240250	2403.7073	2545.6507	5.1750293	3.8002916	18.468177	419.49283	6.7247928	2.4140410e-05	0.15085118
352.71985	17.088900	563.37086	0.0017750297	1663.3466	1693.6799	3.8132839	3.1671712	10.970476	553.45464	1.0406199	6.4440408e-05	0.45445651	0.0031587924	120.60948	0.0082912223	2402.6590	2544.3468	5.1724593	3.8045064	18.606385	419.13970	6.7105482	2.4169767e-05	0.15157310
352.89540	17.125550	562.60862	0.0017774346	1664.7508	1695.1903	3.8155928	3.1692582	11.033770	551.82123	1.0475392	6.4349794e-05	0.45406852	0.0031265558	121.08723	0.0082585093	2401.6056	2543.0371	5.1698824	3.8087373	18.746608	418.78523	6.6963024	2.4199298e-05	0.15230218
353.07064	17.162200	561.84373	0.0017798543	1666.1570	1696.7032	3.8179049	3.1713782	11.098084	550.18426	1.0545189	6.4258986e-05	0.45368146	0.0030944355	121.56747	0.0082258848	2400.5470	2541.7213	5.1672984	3.8129845	18.888891	418.42939	6.6820550	2.4229004e-05	0.15303852
353.24556	17.198850	561.07616	0.0017822892	1667.5652	1698.2185	3.8202202	3.1735317	11.163440	548.54368	1.0615598	6.4167980e-05	0.45329534	0.0030624317	122.05023	0.0081933477	2399.4832	2540.3994	5.1647074	3.8172483	19.033281	418.07217	6.6678054	2.4258889e-05	0.15378224
353.42016	17.235500	560.30587	0.0017847395	1668.9756	1699.7364	3.8225387	3.1757195	11.229864	546.89946	1.0686627	6.4076772e-05	0.45291020	0.0030305443	122.53555	0.0081608969	2398.4142	2539.0713	5.1621092	3.8215292	19.179829	417.71356	6.6535532	2.4288954e-05	0.15453346
353.59446	17.272150	559.53281	0.0017872053	1670.3881	1701.2569	3.8248607	3.1779423	11.297378	545.25157	1.0758282	6.3985356e-05	0.45252608	0.0029987732	123.02345	0.0081285314	2397.3398	2537.7370	5.1595036	3.8258273	19.328583	417.35353	6.6392978	2.4319202e-05	0.15529231
353.76844	17.308800	558.75695	0.0017896869	1671.8028	1702.7801	3.8271861	3.1802007	11.366009	543.59998	1.0830573	6.3893728e-05	0.45214301	0.0029671185	123.51397	0.0080962499	2396.2601	2536.3964	5.1568906	3.8301432	19.479597	416.99206	6.6250389	2.4349636e-05	0.15605891
353.94211	17.345450	557.97823	0.0017921846	1673.2198	1704.3060	3.8295150	3.1824955	11.435782	541.94466	1.0903506	6.3801885e-05	0.45176102	0.0029355801	124.00714	0.0080640515	2395.1749	2535.0495	5.1542701	3.8344772	19.632925	416.62913	6.6107757	2.4380258e-05	0.15683340
354.11546	17.382100	557.19662	0.0017946986	1674.6391	1705.8347	3.8318476	3.1848275	11.506724	540.28558	1.0977090	6.3709820e-05	0.45138016	0.0029041581	124.50300	0.0080319349	2394.0842	2533.6961	5.1516419	3.8388295	19.788620	416.26473	6.5965079	2.4411071e-05	0.15761590
354.28851	17.418750	556.41206	0.0017972292	1676.0607	1707.3662	3.8341839	3.1871973	11.578862	538.62272	1.1051332	6.3617530e-05	0.45100046	0.0028728523	125.00158	0.0079998991	2392.9879	2532.3361	5.1490059	3.8432007	19.946742	415.89884	6.5822349	2.4442079e-05	0.15840655
354.46126	17.455400	555.62452	0.0017997766	1677.4848	1708.9007	3.8365241	3.1896058	11.652224	536.95605	1.1126241	6.3525011e-05	0.45062196	0.0028416629	125.50291	0.0079679429	2391.8860	2530.9696	5.1463619	3.8475911	20.107350	415.53142	6.5679562	2.4473282e-05	0.15920548
354.63369	17.492050	554.83395	0.0018023410	1678.9114	1710.4380	3.8388682	3.1920538	11.726840	535.28555	1.1201824	6.3432256e-05	0.45024471	0.0028105898	126.00703	0.0079360652	2390.7784	2529.5964	5.1437099	3.8520011	20.270503	415.16247	6.5536712	2.4504686e-05	0.16001285
354.80582	17.528700	554.04029	0.0018049229	1680.3405	1711.9784	3.8412163	3.1945420	11.802738	533.61119	1.1278091	6.3339262e-05	0.44986875	0.0027796330	126.51398	0.0079042648	2389.6650	2528.2165	5.1410498	3.8564311	20.436267	414.79195	6.5393793	2.4536291e-05	0.16082880
354.97765	17.565350	553.24351	0.0018075223	1681.7722	1713.5219	3.8435685	3.1970713	11.879948	531.93296	1.1355048	6.3246024e-05	0.44949412	0.0027487926	127.02379	0.0078725407	2388.5457	2526.8297	5.1383813	3.8608815	20.604705	414.41986	6.5250800	2.4568103e-05	0.16165348
355.14917	17.602000	552.44355	0.0018101397	1683.2065	1715.0686	3.8459249	3.1996427	11.958503	530.25084	1.1432704	6.3152536e-05	0.44912087	0.0027180686	127.53651	0.0078408918	2387.4206	2525.4359	5.1357044	3.8653528	20.775886	414.04615	6.5107727	2.4600122e-05	0.16248705
355.32038	17.638650	551.64037	0.0018127752	1684.6435	1716.6184	3.8482857	3.2022568	12.038435	528.56480	1.1511068	6.3058795e-05	0.44874905	0.0026874611	128.05218	0.0078093167	2386.2894	2524.0352	5.1330189	3.8698455	20.949880	413.67082	6.4964569	2.4632354e-05	0.16332965
355.49130	17.675300	550.83392	0.0018154292	1686.0833	1718.1716	3.8506509	3.2049148	12.119775	526.87485	1.1590147	6.2964794e-05	0.44837870	0.0026569699	128.57082	0.0077778145	2385.1522	2522.6274	5.1303247	3.8743599	21.126759	413.29383	6.4821319	2.4664800e-05	0.16418146
355.66191	17.711950	550.02413	0.0018181020	1687.5259	1719.7280	3.8530206	3.2076173	12.202559	525.18096	1.1669950	6.2870529e-05	0.44800988	0.0026265953	129.09249	0.0077463838	2384.0088	2521.2124	5.1276216	3.8788965	21.306597	412.91517	6.4677971	2.4697465e-05	0.16504264
355.83222	17.748600	549.21098	0.0018207939	1688.9714	1721.2879	3.8553949	3.2103655	12.286821	523.48314	1.1750486	6.2775996e-05	0.44764265	0.0025963372	129.61723	0.0077150237	2382.8592	2519.7901	5.1249095	3.8834559	21.489473	412.53480	6.4534519	2.4730351e-05	0.16591337
356.00223	17.785250	548.39439	0.0018235052	1690.4198	1722.8513	3.8577739	3.2131602	12.372597	521.78136	1.1831762	6.2681187e-05	0.44727705	0.0025661958	130.14508	0.0076837328	2381.7033	2518.3604	5.1221883	3.8880385	21.675466	412.15270	6.4390957	2.4763462e-05	0.16679382
356.17195	17.821900	547.57432	0.0018262361	1691.8712	1724.4182	3.8601578	3.2160025	12.459924	520.07563	1.1913788	6.2586100e-05	0.44691314	0.0025361710	130.67608	0.0076525101	2380.5410	2516.9232	5.1194577	3.8926449	21.864660	411.76884	6.4247278	2.4796802e-05	0.16768416
356.34136	17.858550	546.75072	0.0018289871	1693.3257	1725.9887	3.8625467	3.2188933	12.548840	518.36594	1.1996571	6.2490728e-05	0.44655098	0.0025062629	131.21028	0.0076213542	2379.3722	2515.4785	5.1167176	3.8972756	22.057141	411.38320	6.4103476	2.4830374e-05	0.16858460
356.51048	17.895200	545.92353	0.0018317584	1694.7833	1727.5630	3.8649406	3.2218336	12.639383	516.65230	1.2080121	6.2395066e-05	0.44619063	0.0024764716	131.74772	0.0075902641	2378.1968	2514.0261	5.1139679	3.9019310	22.252997	410.99575	6.3959544	2.4864181e-05	0.16949531
356.67931	17.931850	545.09270	0.0018345503	1696.2441	1729.1410	3.8673396	3.2248246	12.731595	514.93471	1.2164445	6.2299109e-05	0.44583215	0.0024467972	132.28846	0.0075592384	2377.0148	2512.5660	5.1112084	3.9066119	22.452322	410.60645	6.3815475	2.4898229e-05	0.17041651
356.84783	17.968500	544.25818	0.0018373633	1697.7081	1730.7228	3.8697440	3.2278673	12.825516	513.21318	1.2249553	6.2202851e-05	0.44547561	0.0024172398	132.83254	0.0075282760	2375.8261	2511.0979	5.1084390	3.9113186	22.655212	410.21528	6.3671262	2.4932520e-05	0.17134838
357.01607	18.005150	543.41989	0.0018401976	1699.1755	1732.3085	3.8721538	3.2309627	12.921189	511.48772	1.2335452	6.2106288e-05	0.44512107	0.0023877994	133.38000	0.0074973757	2374.6305	2509.6219	5.1056594	3.9160520	22.861766	409.82222	6.3526899	2.4967058e-05	0.17229114
357.18401	18.041800	542.57780	0.0018430537	1700.6462	1733.8982	3.8745690	3.2341120	13.018657	509.75834	1.2422151	6.2009413e-05	0.44476861	0.0023584762	133.93091	0.0074665362	2373.4280	2508.1378	5.1028695	3.9208125	23.072087	409.42722	6.3382377	2.5001848e-05	0.17324501
357.35165	18.078450	541.73184	0.0018459317	1702.1204	1735.4920	3.8769899	3.2373164	13.117967	508.02506	1.2509659	6.1912222e-05	0.44441828	0.0023292703	134.48531	0.0074357562	2372.2185	2506.6454	5.1000691	3.9256007	23.286283	409.03025	6.3237689	2.5036893e-05	0.17421020
357.51901	18.115100	540.88195	0.0018488323	1703.5982	1737.0899	3.8794166	3.2405769	13.219163	506.28791	1.2597984	6.1814709e-05	0.44407017	0.0023001817	135.04326	0.0074050346	2371.0018	2505.1447	5.0972580	3.9304174	23.504466	408.63129	6.3092829	2.5072199e-05	0.17518695
357.68607	18.151750	540.02808	0.0018517556	1705.0795	1738.6921	3.8818491	3.2438949	13.322295	504.54690	1.2687135	6.1716867e-05	0.44372435	0.0022712106	135.60481	0.0073743699	2369.7779	2503.6356	5.0944360	3.9352632	23.726750	408.23029	6.2947787	2.5107769e-05	0.17617549
357.85285	18.188400	539.17016	0.0018547021	1706.5645	1740.2985	3.8842877	3.2472714	13.427411	502.80206	1.2777120	6.1618693e-05	0.44338089	0.0022423572	136.17001	0.0073437609	2368.5466	2502.1179	5.0916029	3.9401388	23.953257	407.82723	6.2802557	2.5143608e-05	0.17717606
358.01933	18.225050	538.30813	0.0018576721	1708.0532	1741.9094	3.8867323	3.2507077	13.534562	501.05344	1.2867948	6.1520180e-05	0.44303989	0.0022136216	136.73893	0.0073132063	2367.3079	2500.5915	5.0887586	3.9450448	24.184111	407.42207	6.2657129	2.5179721e-05	0.17818891
358.18553	18.261700	537.44194	0.0018606661	1709.5457	1743.5246	3.8891833	3.2542051	13.643801	499.30107	1.2959627	6.1421322e-05	0.44270141	0.0021850038	137.31162	0.0072827048	2366.0617	2499.0562	5.0859029	3.9499821	24.419443	407.01476	6.2511496	2.5216112e-05	0.17921430
358.35144	18.298350	536.57152	0.0018636844	1711.0421	1745.1445	3.8916405	3.2577648	13.755182	497.54498	1.3052165	6.1322114e-05	0.44236554	0.0021565042	137.88815	0.0072522550	2364.8077	2497.5120	5.0830354	3.9549514	24.659388	406.60528	6.2365649	2.5252786e-05	0.18025250
358.51706	18.335000	535.69681	0.0018667276	1712.5425	1746.7689	3.8941043	3.2613881	13.868760	495.78523	1.3145571	6.1222550e-05	0.44203238	0.0021281227	138.46857	0.0072218556	2363.5460	2495.9587	5.0801560	3.9599535	24.904088	406.19358	6.2219579	2.5289749e-05	0.18130378
358.68239	18.371650	534.81775	0.0018697958	1714.0469	1748.3981	3.8965748	3.2650765	13.984593	494.02186	1.3239853	6.1122625e-05	0.44170201	0.0020998597	139.05295	0.0071915051	2362.2763	2494.3961	5.0772646	3.9649891	25.153688	405.77963	6.2073277	2.5327005e-05	0.18236843
358.84744	18.408300	533.93426	0.0018728897	1715.5553	1750.0321	3.8990520	3.2688311	14.102742	492.25494	1.3335020	6.1022332e-05	0.44137453	0.0020717153	139.64136	0.0071612023	2360.9986	2492.8242	5.0743607	3.9700591	25.408342	405.36337	6.1926735	2.5364560e-05	0.18344673
359.01221	18.444950	533.04629	0.0018760097	1717.0680	1751.6709	3.9015361	3.2726534	14.223266	490.48452	1.3431080	6.0921666e-05	0.44105003	0.0020436896	140.23386	0.0071309457	2359.7127	2491.2427	5.0714443	3.9751644	25.668209	404.94478	6.1779942	2.5402419e-05	0.18453900
359.17669	18.481600	532.15378	0.0018791561	1718.5849	1753.3148	3.9040273	3.2765448	14.346231	488.71067	1.3528041	6.0820622e-05	0.44072860	0.0020157829	140.83052	0.0071007337	2358.4186	2489.6515	5.0685151	3.9803058	25.933455	404.52380	6.1632890	2.5440588e-05	0.18564554
359.34089	18.518250	531.25665	0.0018823294	1720.1062	1754.9637	3.9065256	3.2805067	14.471701	486.93346	1.3625911	6.0719192e-05	0.44041037	0.0019879953	141.43141	0.0070705651	2357.1160	2488.0505	5.0655728	3.9854843	26.204255	404.10039	6.1485567	2.5479073e-05	0.18676668
359.50480	18.554900	530.35484	0.0018855301	1721.6319	1756.6177	3.9090313	3.2845404	14.599745	485.15297	1.3724698	6.0617372e-05	0.44009542	0.0019603272	142.03661	0.0070404383	2355.8048	2486.4394	5.0626172	3.9907009	26.480788	403.67450	6.1337965	2.5517879e-05	0.18790276
359.66843	18.591550	529.44827	0.0018887586	1723.1621	1758.2770	3.9115444	3.2886475	14.730433	483.36928	1.3824410	6.0515155e-05	0.43978387	0.0019327786	142.64619	0.0070103518	2354.4849	2484.8182	5.0596480	3.9959564	26.763243	403.24608	6.1190072	2.5557013e-05	0.18905411
359.83179	18.628200	528.53689	0.0018920155	1724.6969	1759.9417	3.9140652	3.2928294	14.863839	481.58247	1.3925056	6.0412536e-05	0.43947583	0.0019053499	143.26023	0.0069803041	2353.1561	2483.1866	5.0566650	4.0012520	27.051818	402.81509	6.1041877	2.5596481e-05	0.19022111
359.99486	18.664850	527.62063	0.0018953012	1726.2363	1761.6118	3.9165937	3.2970876	15.000039	479.79265	1.4026644	6.0309508e-05	0.43917141	0.0018780413	143.87881	0.0069502936	2351.8183	2481.5445	5.0536679	4.0065887	27.346719	402.38147	6.0893370	2.5636290e-05	0.19140412
360.15765	18.701500	526.69940	0.0018986162	1727.7805	1763.2875	3.9191301	3.3014236	15.139111	477.99992	1.4129181	6.0206066e-05	0.43887074	0.0018508531	144.50202	0.0069203187	2350.4713	2479.8917	5.0506563	4.0119675	27.648162	401.94517	6.0744539	2.5676446e-05	0.19260353
360.32016	18.738150	525.77315	0.0019019609	1729.3295	1764.9688	3.9216746	3.3058389	15.281137	476.20436	1.4232675	6.0102204e-05	0.43857395	0.0018237855	145.12992	0.0068903778	2349.1150	2478.2279	5.0476300	4.0173896	27.956372	401.50613	6.0595373	2.5716956e-05	0.19381973
360.48240	18.774800	524.84180	0.0019053360	1730.8835	1766.6558	3.9242273	3.3103351	15.426202	474.40611	1.4337134	5.9997915e-05	0.43828115	0.0017968388	145.76262	0.0068604693	2347.7492	2476.5531	5.0445888	4.0228562	28.271584	401.06430	6.0445860	2.5757827e-05	0.19505314
360.64435	18.811450	523.90528	0.0019087420	1732.4425	1768.3487	3.9267884	3.3149137	15.574395	472.60527	1.4442567	5.9893194e-05	0.43799248	0.0017700132	146.40021	0.0068305915	2346.3737	2474.8670	5.0415322	4.0283686	28.594047	400.61961	6.0295986	2.5799068e-05	0.19630420
360.80603	18.848100	522.96351	0.0019121793	1734.0066	1770.0475	3.9293580	3.3195762	15.725808	470.80197	1.4548980	5.9788034e-05	0.43770807	0.0017433092	147.04276	0.0068007427	2344.9884	2473.1694	5.0384600	4.0339278	28.924018	400.17202	6.0145739	2.5840684e-05	0.19757334
360.96744	18.884750	522.01642	0.0019156486	1735.5758	1771.7524	3.9319363	3.3243243	15.880538	468.99633	1.4656383	5.9682429e-05	0.43742808	0.0017167270	147.69039	0.0067709211	2343.5930	2471.4601	5.0353718	4.0395354	29.261770	399.72145	5.9995107	2.5882685e-05	0.19886104
361.12856	18.921400	521.06393	0.0019191503	1737.1504	1773.4634	3.9345234	3.3291595	16.038685	467.18850	1.4764783	5.9576374e-05	0.43715264	0.0016902669	148.34319	0.0067411250	2342.1874	2469.7389	5.0322674	4.0451925	29.607586	399.26784	5.9844075	2.5925079e-05	0.20016776
361.28942	18.958050	520.10598	0.0019226851	1738.7304	1775.1808	3.9371196	3.3340833	16.200354	465.37860	1.4874187	5.9469861e-05	0.43688192	0.0016639294	149.00126	0.0067113525	2340.7713	2468.0055	5.0291463	4.0509007	29.961766	398.81112	5.9692630	2.5967873e-05	0.20149402
361.44999	18.994700	519.14247	0.0019262535	1740.3158	1776.9045	3.9397250	3.3390975	16.365656	463.56679	1.4984605	5.9362885e-05	0.43661606	0.0016377146	149.66471	0.0066816018	2339.3447	2466.2597	5.0260081	4.0566614	30.324623	398.35122	5.9540757	2.6011076e-05	0.20284033
361.61030	19.031350	518.17333	0.0019298562	1741.9069	1778.6347	3.9423398	3.3442036	16.534706	461.75320	1.5096044	5.9255439e-05	0.43635523	0.0016116231	150.33364	0.0066518710	2337.9072	2464.5013	5.0228526	4.0624762	30.696486	397.88807	5.9388441	2.6054699e-05	0.20420724
361.77033	19.068000	517.19849	0.0019334937	1743.5036	1780.3715	3.9449641	3.3494033	16.707624	459.93801	1.5208513	5.9147518e-05	0.43609961	0.0015856551	151.00818	0.0066221580	2336.4587	2462.7300	5.0196793	4.0683465	31.077701	397.42159	5.9235666	2.6098749e-05	0.20559530
361.93008	19.104650	516.21786	0.0019371666	1745.1061	1782.1150	3.9475981	3.3546981	16.884540	458.12136	1.5322019	5.9039113e-05	0.43584938	0.0015598111	151.68842	0.0065924610	2334.9989	2460.9456	5.0164878	4.0742741	31.468634	396.95171	5.9082418	2.6143236e-05	0.20700510
362.08957	19.141300	515.23135	0.0019408757	1746.7146	1783.8654	3.9502421	3.3600896	17.065585	456.30343	1.5436573	5.8930220e-05	0.43560471	0.0015340916	152.37450	0.0065627779	2333.5276	2459.1477	5.0132778	4.0802607	31.869666	396.47834	5.8928678	2.6188172e-05	0.20843726
362.24878	19.177950	514.23888	0.0019446215	1748.3290	1785.6228	3.9528962	3.3655796	17.250902	454.48437	1.5552183	5.8820831e-05	0.43536581	0.0015084968	153.06654	0.0065331065	2332.0446	2457.3362	5.0100487	4.0863080	32.281202	396.00141	5.8774432	2.6233565e-05	0.20989242
362.40772	19.214600	513.24037	0.0019484048	1749.9495	1787.3873	3.9555606	3.3711695	17.440640	452.66435	1.5668858	5.8710939e-05	0.43513289	0.0014830274	153.76467	0.0065034447	2330.5496	2455.5107	5.0068001	4.0924180	32.703668	395.52081	5.8619660	2.6279426e-05	0.21137123
362.56639	19.251250	512.23572	0.0019522262	1751.5763	1789.1591	3.9582355	3.3768611	17.634957	450.84355	1.5786608	5.8600538e-05	0.43490615	0.0014576837	154.46901	0.0064737903	2329.0424	2453.6710	5.0035316	4.0985925	33.137512	395.03647	5.8464344	2.6325768e-05	0.21287439
362.72479	19.287900	511.22485	0.0019560865	1753.2094	1790.9382	3.9609212	3.3826560	17.834018	449.02214	1.5905444	5.8489620e-05	0.43468582	0.0014324661	155.17972	0.0064441410	2327.5227	2451.8166	5.0002427	4.1048337	33.583208	394.54829	5.8308466	2.6372601e-05	0.21440263
362.88292	19.324550	510.20765	0.0019599863	1754.8490	1792.7249	3.9636177	3.3885558	18.038002	447.20029	1.6025375	5.8378179e-05	0.43447215	0.0014073753	155.89693	0.0064144945	2325.9902	2449.9474	4.9969329	4.1111435	34.041255	394.05616	5.8152007	2.6419938e-05	0.21595671
363.04078	19.361200	509.18404	0.0019639264	1756.4953	1794.5192	3.9663255	3.3945620	18.247097	445.37818	1.6146415	5.8266207e-05	0.43426537	0.0013824118	156.62079	0.0063848484	2324.4446	2448.0629	4.9936017	4.1175242	34.512182	393.55999	5.7994945	2.6467791e-05	0.21753741
363.19837	19.397850	508.15392	0.0019679077	1758.1482	1796.3214	3.9690446	3.4006765	18.461501	443.55598	1.6268574	5.8153696e-05	0.43406577	0.0013575759	157.35146	0.0063552001	2322.8857	2446.1629	4.9902486	4.1239781	34.996549	393.05967	5.7837260	2.6516174e-05	0.21914557
363.35569	19.434500	507.11717	0.0019719309	1759.8080	1798.1315	3.9717754	3.4069007	18.681429	441.73386	1.6391865	5.8040639e-05	0.43387362	0.0013328684	158.08909	0.0063255472	2321.3131	2444.2469	4.9868730	4.1305076	35.494947	392.55509	5.7678931	2.6565099e-05	0.22078204
